"","Name","n","MeanLeadTime","MeanGoal","MeanRevenue","MeanFundraising","MeanSelfDonnation","DistanceTraveled","FinanciallyCont","SelfDonated","Fundraised","ModifiedGoal","Onteam","UpdatedPersonalPage","SentEmails","CompletedReg","ProvidedParticipationReason","MeanTeamGoal","RepeatParticipant"
"5926","cd8af440dec9bbce0777cb9d812d5d5194d7f6ee",5,124.014305542,250,169.402,161.402,8,42.1772047108,"Yes","No","Yes","No","Yes","Yes","Yes","No","No",1000,"Yes"
"5927","cd97754e97dbd3bc9f14b867b45a58c63d2ee211",1,2.406944444,0,0,0,0,5.445681105,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"5928","cda878ff2d52875a72a6c5debdc41ae74086849d",1,103.2722222,250,20,0,20,965.8257374,"Yes","Yes","No","No","Yes","No","No","No","Yes",2500,"No"
"5929","cdb89e0efd243b79dc5cebb851aadbf76360aae8",1,58.11944444,100,0,0,0,9.326509416,"No","No","No","Yes","Yes","Yes","No","No","No",5000,"No"
"5930","cdba58fccd1901f58a3e94abb70a64ef3382d2f3",1,0.673611111,0,0,0,0,2.075121099,"No","No","No","Yes","Yes","No","No","No","No",10000,"No"
"5931","cdbbe63899e847b72be676dd8f6fcb570aa6a2d7",1,11.19861111,250,0,0,0,2.389110688,"No","No","No","No","Yes","No","No","No","No",0,"No"
"5932","cdbfc37f4e8093ca252f17f23e9e56e048e74ba0",1,18.95972222,0,0,0,0,22.51127529,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"5933","cdcf1b623492c73d1233d5a63f90a2b9e3675936",1,1.95625,250,0,0,0,8.13178883,"No","No","No","No","Yes","No","No","No","No",250,"No"
"5934","cdd0c69e0a3fb8481d5c3d25c33ce515003e1cd3",1,-2.072916667,0,0,0,0,8.810848157,"No","No","No","Yes","No","No","No","No","No",0,"No"
"5935","cdd30e376864bbd64c6f60ca00de68151e9f3de3",1,26.02708333,250,25,0,25,9.05319448,"Yes","Yes","No","No","Yes","No","No","No","No",100,"No"
"5936","cde14631ca103f3a7fa6c405397f7a8396a18700",1,-10.81944444,0,0,0,0,13.2747944,"No","No","No","Yes","No","No","No","No","No",0,"No"
"5937","cdebab9e336c32bc8ecaef4f77abc97025781fa0",1,1.784722222,0,0,0,0,5.441818774,"No","No","No","Yes","Yes","No","No","No","No",1000,"No"
"5938","cdebdfadabcb93578e2091adf72073492f40d29e",2,36.390624999,25,0,0,0,66.24860934,"No","No","No","Yes","No","No","No","No","No",0,"Yes"
"5939","cdf04f6acc6899c969bdb72f0dbd337fb4b6b3f3",1,0.763888889,0,0,0,0,8.393332756,"No","No","No","Yes","Yes","No","No","No","No",500,"No"
"5940","cdf0cdb36e7ec0bdc9bc4b4b3b0c791837696f0a",1,1.679861111,250,35,0,35,7.391729356,"Yes","Yes","No","No","Yes","No","No","No","No",10000,"No"
"5941","ce0551aebee8c44ac050e2b130c72d251b0f4094",1,-8.172222222,0,0,0,0,14.56109296,"No","No","No","Yes","No","No","No","No","No",0,"No"
"5942","ce0751b1e4190afc610299425f807051722bb9bb",1,2.241666667,250,0,0,0,10.37224343,"No","No","No","No","Yes","No","No","No","No",2000,"No"
"5943","ce0d903eda54094aa09c338f7a74a1c56a102211",1,0.614583333,250,0,0,0,13.63387332,"No","No","No","No","No","No","No","No","No",0,"No"
"5944","ce228d02a86fbf1bfa421b5b790e9f45babce015",1,-11.12638889,0,0,0,0,4.150242199,"No","No","No","Yes","No","Yes","No","Yes","Yes",0,"No"
"5945","ce25ac51d7a0a6434cd0c9e7dff8000a84c1b6fd",1,47.73888889,250,250,140,110,8.386244556,"Yes","Yes","Yes","No","Yes","Yes","No","No","No",1000,"No"
"5946","ce278e4419661415d567332b91298780b331636f",2,17.541319444,250,0,0,0,13.2330308035,"No","No","No","No","Yes","No","No","No","No",2500,"Yes"
"5947","ce2fc0760e374f2a6b7f76bb20a5e168f15efdff",1,-11.12638889,0,0,0,0,5.438009947,"No","No","No","Yes","No","No","No","No","No",0,"No"
"5948","ce369bcda2d22333dfec08449f496a37f5122f47",1,2.840277778,250,10,0,10,15.55216129,"Yes","Yes","No","No","Yes","Yes","No","No","No",350,"No"
"5949","ce3cef6c58c77b2205b8d46d7aab20a0f69f077f",1,-10.81944444,0,0,0,0,0,"No","No","No","Yes","No","No","No","No","No",0,"No"
"5950","ce4563165ecfc1d0914ef36d014a1e269e13ed1b",2,19.9166666655,150,20,20,0,19.204247,"No","No","No","No","Yes","Yes","No","No","No",1000,"Yes"
"5951","ce5b1fefe46bc279de5640cae71b49175ef03a07",3,81.1233796266667,250,71.6666666666667,23.3333333333333,48.3333333333333,19.4637547533333,"Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes",0,"Yes"
"5952","ce6378c1f907c34f73742cda4f0ed6e2bde0a13f",1,61.825,100,100,0,100,27.03625237,"Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes",1000,"No"
"5953","ce6681cf6e609c6b2ebbe664ffdcd4a122d9e6bb",1,37.94166667,250,0,0,0,15.26842327,"No","No","No","No","Yes","No","No","No","No",0,"No"
"5954","ce6aa4527b9b2db7538b8145452980db0db5e23a",1,0.558333333,250,0,0,0,20.46423664,"No","No","No","No","Yes","No","No","No","No",200,"No"
"5955","ce6be6312a193684072a3fe447e4b26434c64ddb",1,-3.967361111,0,0,0,0,31.02927972,"No","No","No","Yes","No","No","No","No","No",0,"No"
"5956","ce6da8ae89191ea57f37bf7afde065ba2260e075",2,43.443402775,125,0,0,0,14.08943041,"No","No","No","No","Yes","No","No","No","Yes",0,"Yes"
"5957","ce7478ff6f19c274550fa8ef14900f42ca38d4f0",1,16.62430556,250,0,0,0,21.74237538,"No","No","No","No","Yes","No","No","No","No",300,"No"
"5958","ce7504183bdae4822d33a511bb60483bcefbd4b5",1,1.88125,0,0,0,0,11.90847137,"No","No","No","Yes","Yes","No","No","No","No",500,"No"
"5959","ce8192d6522af16f27844379e29a99d3ddbbe441",1,69.20486111,0,0,0,0,86.02545534,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"5960","ce8ee5097c74981ffcc4b914991fb171d07f3084",1,7.814583333,250,0,0,0,11.78713402,"No","No","No","No","Yes","No","No","No","Yes",0,"No"
"5961","ceb4e9e4396170abfcb757e668c4cb26c91c3b42",1,12.92638889,0,25,0,25,21.65253977,"Yes","Yes","No","Yes","Yes","No","No","No","No",0,"No"
"5962","cec02654338de823b164a277307583d2ab40037c",1,44.25416667,250,70,20,50,21.9710998,"Yes","Yes","Yes","No","Yes","Yes","No","No","No",250,"No"
"5963","cec448bdd9527ec3121d16654ceec6eba2a3fd0c",1,0.614583333,50,0,0,0,8.105494365,"No","No","No","Yes","No","No","No","No","No",0,"No"
"5964","cee31a92f7c7c5ecea7e57ac3da512b0069dbf83",1,94.93263889,250,35,0,35,9.683898464,"Yes","Yes","No","No","Yes","No","No","No","No",2500,"No"
"5965","cee6897986f8332544976377927e6fe87cbb1ca6",1,16.90902778,0,0,0,0,71.05413796,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"5966","ceef2081c465e3b5227a383d3931f8de233502ad",1,4.710416667,500,464,187,277,8.862248604,"Yes","Yes","Yes","Yes","Yes","Yes","No","No","No",500,"No"
"5967","cef960c4c4b012ca77d6112fd150c0cc44b7efd8",2,60.096875,200,50,47.5,2.5,160.09702305,"Yes","No","Yes","No","Yes","Yes","No","Yes","Yes",0,"Yes"
"5968","cef979e6533beab81b0c2695363c72408018aaee",1,-2.21875,0,20,20,0,14.40271657,"Yes","No","Yes","Yes","No","No","No","No","No",0,"No"
"5969","cf014bcca4a03d73587888986de543d0e8f9ae2b",1,4.947916667,0,0,0,0,16.84321004,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"5970","cf0ae473b6917d20c8c253c58ddd49687df312c0",1,90.69791667,250,120,100,20,8.761922181,"Yes","Yes","Yes","No","No","Yes","No","No","No",0,"No"
"5971","cf196bdbc94d775b03ad113b5843a1b73e2835b8",1,18.02291667,250,0,0,0,4.532538564,"No","No","No","No","Yes","Yes","No","No","No",4000,"No"
"5972","cf1a4588fe86192c072c6520c6d649bc62ebc0f6",1,12.02083333,250,0,0,0,16.84321004,"No","No","No","No","Yes","No","No","No","No",9000,"No"
"5973","cf2a9a573a678060dd4e9bbe05199383a2bb9cfb",1,7.266666667,250,0,0,0,15.54382274,"No","No","No","No","Yes","No","No","No","No",100,"No"
"5974","cf2d4b5b173525375e752259fb6e316ab03e3d8d",1,1.830555556,250,0,0,0,8.13178883,"No","No","No","No","Yes","No","No","No","No",250,"No"
"5975","cf3151974376d431a71bb703e3fdf53589c526e3",1,2.406944444,0,0,0,0,5.445681105,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"5976","cf3a1c3852317ab776e02590a4fe913febc788c7",1,-83.17569444,0,0,0,0,22.4470018,"No","No","No","Yes","No","No","No","No","No",0,"No"
"5977","cf3b3e76a3731d2be411a74a75a42ffc4d3038bb",1,21.04791667,250,0,0,0,16.06964418,"No","No","No","No","Yes","No","No","No","No",5000,"No"
"5978","cf43a13378e982a39144c0e908894aa9c9dd7c15",1,23.40694444,250,0,0,0,24.2817236,"No","No","No","No","Yes","No","No","No","No",250,"No"
"5979","cf44ac37d508ad3a3620232eecda52d2ac727386",1,-2.21875,0,0,0,0,21.45120843,"No","No","No","Yes","No","No","No","No","No",0,"No"
"5980","cf44d06e4a006a696e9da071356fa7761005b0bb",2,32.52013889,250,0,0,0,12.07724583,"No","No","No","No","Yes","Yes","No","No","No",0,"Yes"
"5981","cf4735f5f14ee7a5514bfe8914e3590b27ebbd07",3,7.355555554,250,0,0,0,5.63912815,"No","No","No","No","Yes","No","No","No","Yes",0,"Yes"
"5982","cf4bb7ee2540a1186675a8b7e45dfc6e9e0f25cd",1,-10.81944444,0,0,0,0,13.2747944,"No","No","No","Yes","No","No","No","No","No",0,"No"
"5983","cf60779e3c383e168f013375bdec7d54ae0a3f84",1,28.82847222,200,0,0,0,16.78769239,"No","No","No","Yes","Yes","No","No","No","Yes",0,"No"
"5984","cf68aa56f7bca74de718e98e2a7e9942805f6ad2",3,63.99236111,333.333333333333,15,0,15,24.2817236,"No","No","No","No","Yes","No","No","No","No",550,"Yes"
"5985","cf802223cff561f4b86e9e8e56d990a679593373",2,31.7211805535,125,25,0,25,28.96856404,"No","No","No","No","Yes","Yes","No","No","No",0,"Yes"
"5986","cf8912cac89627a39325c965ce1d25306e0c6657",2,89.875000015,375,0,0,0,13.607726735,"No","No","No","No","Yes","No","No","No","No",3000,"Yes"
"5987","cf9e2fb983effcf166ac7cd86355b8c09642883a",1,1.954166667,250,0,0,0,14.31809638,"No","No","No","No","Yes","No","No","No","No",0,"No"
"5988","cfa4dab8cac0d94c69602bd4ecd8dd7609f125a6",1,5.622916667,0,0,0,0,12.51286917,"No","No","No","Yes","Yes","No","No","No","No",100,"No"
"5989","cfad6b0e0b37597793fc58f6f85dc27d3be8efee",1,72.63333333,250,0,0,0,64.9071997,"No","No","No","No","Yes","Yes","Yes","No","No",2000,"No"
"5990","cfc5559948cb718872bcf8ad5aa7511e3630f6e2",1,-2.11875,0,0,0,0,6.47049281,"No","No","No","Yes","No","No","No","Yes","Yes",0,"No"
"5991","cfe24b8f72a860e3857dbf1803e07f5f094a8929",1,32.66458333,0,0,0,0,5.295124158,"No","No","No","Yes","Yes","No","No","No","No",1000,"No"
"5992","cfee657ac2dac4049a39acb89178cd13140132a5",1,44.95347222,0,0,0,0,16.97687613,"No","No","No","Yes","Yes","No","No","Yes","Yes",1000,"No"
"5993","d00a0fad51f5cd3123958fca54819eeceb136a5d",1,26.25694444,0,0,0,0,19.2884283,"No","No","No","Yes","Yes","No","No","Yes","Yes",0,"No"
"5994","d00e189e3d436fd433a594d3c12617cd8796d7ad",1,1.04375,50,35,0,35,14.201247,"Yes","Yes","No","Yes","Yes","No","No","No","No",0,"No"
"5995","d00fc13c51cc7425828ba902244d53bd5c4682e6",1,19.81805556,250,0,0,0,4.520310917,"No","No","No","No","Yes","Yes","No","No","Yes",0,"No"
"5996","d01660e139d3268938e2c842fc050b9227318f55",1,-3.99375,0,0,0,0,7.600857822,"No","No","No","Yes","No","No","No","No","No",0,"No"
"5997","d03fd8ba4a72e7f214ace0112ed4e3925e8b49ea",1,1.836805556,250,0,0,0,4.404280624,"No","No","No","No","Yes","No","No","No","No",5000,"No"
"5998","d0599157ca3e04d9b68f1a3dbd4d5358104b33f3",2,23.939930555,250,0,0,0,19.20526318,"No","No","No","No","Yes","No","No","No","No",2400,"Yes"
"5999","d065c6c21ee7f83d0e491dac5f7d1b1ddcb75670",1,8.859027778,250,0,0,0,15.54382274,"No","No","No","No","Yes","No","No","No","No",0,"No"
"6000","d06ab6d1a58d8d8b874707e433ea085a99b6e219",1,9.834027778,250,0,0,0,10.36310031,"No","No","No","No","Yes","No","No","No","No",0,"No"
"6001","d06bed2fc0161d77e7c5c847832dc4833c664c44",1,3.247222222,0,0,0,0,6.94398059,"No","No","No","Yes","Yes","Yes","No","No","No",250,"No"
"6002","d07adf1b470d9966f1ea0122f0b56fe6b9c9e103",1,3.800694444,250,0,0,0,3.106656185,"No","No","No","No","Yes","No","No","Yes","Yes",0,"No"
"6003","d08d2b78c26dc90b0222ebbb627a873b3e313dbb",1,1.629861111,0,0,0,0,17.10695026,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"6004","d0a4065e5c3b9700be8aeca97992d25d91055510",1,37.78402778,250,0,0,0,25.78933462,"No","No","No","No","Yes","No","No","No","No",500,"No"
"6005","d0aaba9f8a20676cc52bbe1cd1c1b4e28709b271",1,-10.81944444,0,0,0,0,9.994348162,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6006","d0b4edbf638ee8be0419bdf50bf33ca8f3d3fc1f",1,33.31736111,250,0,0,0,4.816097836,"No","No","No","No","Yes","No","No","Yes","Yes",0,"No"
"6007","d0c1969e1b03ee9f76f33a497e03e9f7cdef54ee",1,9.775694444,250,30,30,0,27.02125787,"Yes","No","Yes","No","Yes","No","No","No","No",250,"No"
"6008","d0ce164d8f5ac5ce70632f2b2010760befa7b49d",1,10.71527778,0,0,0,0,10.49537889,"No","No","No","Yes","Yes","No","No","No","No",500,"No"
"6009","d0db49affac96fe8ad7962478aa531e4dbe4145c",1,35.03472222,10,0,0,0,8.865200908,"No","No","No","Yes","Yes","No","No","No","Yes",10000,"No"
"6010","d0e66d7e326145c39c0dde825d5b1246a39355bf",1,0.446527778,250,0,0,0,9.01364098,"No","No","No","No","Yes","No","No","No","No",1000,"No"
"6011","d0ea18bd03783a270469db6d8c619a33fd736b5b",1,24.91527778,50,0,0,0,25.94524558,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6012","d0ef90ea54c80891fcf2e6c346c15bc356f1e207",1,1.804166667,250,50,0,50,5.295124158,"Yes","Yes","No","No","Yes","No","No","Yes","Yes",0,"No"
"6013","d0f36345c224c6ae4f503fab336608890a5f2f32",3,10.8849537026667,150,133.333333333333,0,133.333333333333,17.73611571,"Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes",333.333333333333,"Yes"
"6014","d10f06bf333a47efaf1a4dbe48338c50093bce54",1,0.472222222,250,0,0,0,9.215763928,"No","No","No","No","Yes","No","No","No","No",500,"No"
"6015","d111fca729c511ade22fe27ba1ec88d071177a66",1,13.93888889,250,0,0,0,12.75708439,"No","No","No","No","No","No","No","No","No",0,"No"
"6016","d1126fbf219ba6dcee5da03cf36ce3a6d23caa9e",1,51.09375,500,1020,385,635,16.78769239,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10000,"No"
"6017","d1191be30a9b988e81474afb4fa10265ab5841ea",1,88.62638889,500,180,0,180,46.43104659,"Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes",0,"No"
"6018","d131099e530af13a9a887897d2b319ae4e19a116",1,-4.089583333,0,0,0,0,3.400514446,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6019","d13d74d54ef6c35146cca3cb9c53ac5014b678f7",1,10.75902778,25,25,0,25,7.256976472,"Yes","Yes","No","Yes","Yes","No","No","No","No",600,"No"
"6020","d13f0d292bd96a76b41dd4cc31c29358eebd396a",1,51.84236111,250,35,0,35,12.48149466,"Yes","Yes","No","No","Yes","No","No","No","No",1000,"No"
"6021","d144b3066a2027151c41f6f8d2457b2c5f520c88",1,26.54513889,250,0,0,0,16.78259083,"No","No","No","No","Yes","No","No","No","No",300,"No"
"6022","d14ad8ba926a8893195ad136bdbc641636af9e29",1,41.03541667,250,0,0,0,12.83418212,"No","No","No","No","Yes","No","No","No","Yes",0,"No"
"6023","d15d371220811340bffbe416fddd3d12f49a61a0",2,33.827083335,125,0,0,0,9.720466078,"No","No","No","No","Yes","No","No","No","No",800,"Yes"
"6024","d162a7f880664f1a2a5c001c83057cb6e3a5c9a7",1,90.11458333,1500,1510,1010,500,13.79266642,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",5000,"No"
"6025","d1690c956c8fa2559bc48f8f644e584f5042a70e",2,33.9406249995,125,0,0,0,25.82744636,"No","No","No","No","Yes","No","No","No","No",475,"Yes"
"6026","d16cd4710803a11481db7cdd6d4086b699a6cf0a",1,2.752083333,0,0,0,0,2.407790185,"No","No","No","Yes","Yes","No","No","No","No",200,"No"
"6027","d16e9fb418d59152be3d90cf4e747df9b4fa64af",1,72.97986111,10,0,0,0,4.996694333,"No","No","No","Yes","Yes","No","No","No","No",250,"No"
"6028","d172411260258baa9fa68a66cee1e001ec2b58db",1,-2.072916667,0,0,0,0,16.21098848,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6029","d17a4cbc7b2cada4dded8bf06a78a4f83549eccf",1,-10.81944444,0,0,0,0,19.45792376,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6030","d18c578bc2ec089b18d16323781377421c5f5ec1",1,55.41180556,250,0,0,0,0,"No","No","No","No","Yes","No","No","No","No",200,"No"
"6031","d195a262be4177f7da49a5f1a99201d899e58bec",1,0.109722222,250,0,0,0,7.552090059,"No","No","No","No","No","No","No","No","Yes",0,"No"
"6032","d1a692f777d859a7cf49898d7e65ce5fd34c6795",3,77.14305554,250,328.59,308.59,20,4.308053158,"Yes","No","Yes","No","Yes","Yes","No","Yes","Yes",0,"Yes"
"6033","d1b4a8a62b9aae9e1ae7b04a517c9a4e9ee20a75",2,155.34930556,250,82.5,82.5,0,34.93145669,"Yes","No","Yes","No","Yes","No","No","No","No",2000,"Yes"
"6034","d1ceb4324fefd32a772f80ccfe5efa5d7dec8cbf",1,53.85138889,100,130,105,25,16.84321004,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",0,"No"
"6035","d1df32cf676f576884dd0a161d8ee3a5d9661ce6",2,34.304166665,250,25,0,25,29.80659342,"Yes","Yes","No","No","No","No","No","Yes","Yes",150,"Yes"
"6036","d1eb9264b2fbcf0c995554cbbd3dce5db2abe66a",1,15.57291667,250,0,0,0,6.717672172,"No","No","No","No","Yes","No","No","No","No",500,"No"
"6037","d1edf5da4b7dc054b7202f93b44c46dc98ee5303",1,2.004861111,250,0,0,0,20.49915343,"No","No","No","No","Yes","No","No","No","No",9000,"No"
"6038","d1f2d84588613b43735dfe240a4d07b6f696c1fd",1,152.7881944,1000,110,85,25,19.87612748,"Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes",0,"No"
"6039","d21222a674cef641f6cb2fd747893e8a113465f1",1,2.639583333,0,0,0,0,19.37048327,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"6040","d220e7cd00764db8a4e71d607a117370d42e4794",1,74.61805556,50,0,0,0,18.20468874,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6041","d229f4f3c3a005d0a2c7a416c0647deb162b8e35",2,33.696180555,125,0,0,0,13.0353004765,"No","No","No","No","Yes","No","No","No","No",500,"Yes"
"6042","d2304b02ef15573e8279f7a1e882c7640d4870a4",1,13.12083333,250,0,0,0,27.41574874,"No","No","No","No","Yes","No","No","No","No",500,"No"
"6043","d2424cfb6b3a6b8c77e26bb026cdc9f29d7ed708",1,6.369444444,0,0,0,0,7.027454837,"No","No","No","Yes","Yes","No","No","No","No",250,"No"
"6044","d249897697f48fc76d2026059a26bef6a5bad845",3,22.717129629,173.333333333333,40,25,15,3.730995057,"Yes","Yes","No","No","Yes","Yes","No","No","No",233.333333333333,"Yes"
"6045","d251a01de5e74ea4c382ac58f024cd50c0eab91c",1,16.925,250,0,0,0,0,"No","No","No","No","Yes","No","No","No","No",0,"No"
"6046","d262705dd6a87ba0750f1877a0718e6ad6fb295a",1,37.95069444,250,0,0,0,12.43350194,"No","No","No","No","Yes","No","No","No","No",0,"No"
"6047","d267dfbaddd6c900afd2785739ecf5c6a0bac151",1,240.0604167,250,0,0,0,37.06861704,"No","No","No","No","Yes","No","No","No","No",200,"No"
"6048","d26cca9925d24d45114081595ba7587d01836d1b",1,292.1270833,800,220,220,0,39.73636681,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5000,"No"
"6049","d270215232fa54c9f792630f34592dcc4416cda6",1,-0.008333333,250,0,0,0,114.789143,"No","No","No","No","No","No","No","No","No",0,"No"
"6050","d279b2557234ca03e575cf7f4fda419fad5671f2",2,30.444097225,175,232.5,170,62.5,104.3629805,"Yes","Yes","Yes","No","Yes","Yes","No","No","No",0,"Yes"
"6051","d27e1f744c1dd7632928db63aaac294d2afbc518",1,-3.968055556,0,0,0,0,9.326509416,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6052","d29bbac6ca6fd80c5614802a7d59f5540b0a3c67",1,13.82638889,250,50,50,0,5.567944485,"Yes","No","Yes","No","Yes","No","No","No","No",0,"No"
"6053","d29d507e26399bfd8725f81caa663d48ebc99cb4",2,70.051041665,375,257.5,240,17.5,15.15376881,"No","No","No","No","Yes","Yes","No","No","No",2500,"Yes"
"6054","d29e7ea8b8b5ccf145c0594b2fb0bc31bdbfa6a2",1,-3.070138889,0,0,0,0,1021.571851,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6055","d29fe91457b6a4b1a45491b7e18b0c4015c8bdb2",1,-10.81944444,0,0,0,0,12.13576942,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6056","d2b072b99ba9812e1f54e74f9ad43336819772ea",1,41.10833333,250,100,0,100,41.24318065,"Yes","Yes","No","No","Yes","No","No","No","No",500,"No"
"6057","d2b334f1ceaeeaee12b97f0f08e6d633fa4c385c",2,52.45902778,0,10,0,10,26.03945042,"No","No","No","Yes","Yes","No","No","No","No",2500,"Yes"
"6058","d2b51a4f8bbb1f2f624941d10b977f338f30ca7d",1,5.894444444,250,0,0,0,18.37486201,"No","No","No","No","Yes","No","No","No","No",50,"No"
"6059","d2b85f484441bd97cbffe72f6140f3650f3b6a49",1,72.97986111,10,0,0,0,4.996694333,"No","No","No","Yes","Yes","No","No","No","No",250,"No"
"6060","d2bc7a6019a32d0305123bc9b00ef8e58744d25f",1,-8.172222222,0,0,0,0,21.11747178,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6061","d2e0b0b49d467f50e04486666ff7d00b8ca8662b",1,9.75,700,515,0,515,4.546594141,"Yes","Yes","No","Yes","Yes","Yes","No","No","No",800,"No"
"6062","d2ebd833a9ba7c1f86b77d351216f49f6e739451",1,8.96875,250,0,0,0,26.87122205,"No","No","No","No","Yes","No","No","No","No",3000,"No"
"6063","d2ef687e64a826c4dca3d2c7b7bffcca295dbb80",1,-3.968055556,0,0,0,0,4.546594141,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6064","d2f6f08115f8cf923203597059c5907bdb871485",1,52.83472222,250,20,0,20,8.865200908,"Yes","Yes","No","No","Yes","Yes","No","No","Yes",1000,"No"
"6065","d2fb4330f0f01d587b2569ef7c316e281a9e7454",1,4.61875,250,50,0,50,12.31681969,"Yes","Yes","No","No","Yes","Yes","No","Yes","Yes",0,"No"
"6066","d30111d01da54ca30fa72d1d0cdf514797db9753",1,9.411111111,250,0,0,0,28.62556274,"No","No","No","No","Yes","No","No","No","No",9000,"No"
"6067","d3181497412b97e6abdf43f728b1a334b625b795",1,24.54097222,250,0,0,0,12.33433574,"No","No","No","No","Yes","No","No","No","No",1000,"No"
"6068","d31d60bc0acc1cec736dd17c6aab93f0cfda253f",1,-10.81944444,0,0,0,0,3.74178575,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6069","d33080a90933e0792f53174bc9e9148c005304a9",1,2.406944444,0,0,0,0,5.445681105,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"6070","d3533e07a816a7fa68759365c186198ea7c283bc",3,5.17384259266667,175,25,0,25,23.906302022,"Yes","Yes","No","No","Yes","No","No","No","No",166.666666666667,"Yes"
"6071","d3621397c760631be6635f07624f7f06ebe80c1f",1,17.93819444,250,0,0,0,15.08071792,"No","No","No","No","No","No","No","No","No",0,"No"
"6072","d369e66d676ec35c541521f58f7d6a41c102618e",1,5.992361111,250,0,0,0,2.288177512,"No","No","No","No","Yes","No","No","No","Yes",0,"No"
"6073","d38320c7a73bd03e1aa172e1eb7750cfa4c51ead",1,-3.99375,0,0,0,0,19.9298538,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6074","d38d7c47bdaed2418be9b809d0eba986fc5f662d",1,8.706944444,250,0,0,0,16.84321004,"No","No","No","No","No","No","No","No","No",0,"No"
"6075","d3918d60b90713bec745e5e6bccdc394d7c14037",1,30.98958333,100,0,0,0,9.800374682,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6076","d398cf0cd6adf6e6d0d02bb21479feed069d4a8a",1,0.53125,250,0,0,0,14.57033895,"No","No","No","No","Yes","No","No","No","No",8000,"No"
"6077","d3a240e728f31512b5062566459ca44536921cda",1,-0.011805556,250,35,0,35,16.17956659,"Yes","Yes","No","No","Yes","No","No","No","No",500,"No"
"6078","d3b5700f7d30c2d3e21d6cbe39608d8b81cfa761",1,3.083333333,0,0,0,0,14.18659576,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"6079","d3b5e5c293753c7505ff7da617e42c161b8a990c",2,36.390624999,0,0,0,0,66.24860934,"No","No","No","Yes","No","No","No","No","No",0,"Yes"
"6080","d3bc32ed2b44bdfadfeb86b3e1a602a7a1a7e3d6",1,0.549305556,25,25,0,25,10.49537889,"Yes","Yes","No","Yes","Yes","No","No","No","No",3000,"No"
"6081","d3bced6d140879e0fa12ea09f5b8199da7c53a80",3,38.3793981466667,200,25,0,25,68.78594828,"Yes","Yes","No","No","Yes","Yes","No","Yes","Yes",4666.66666666667,"Yes"
"6082","d3cffdde2bd60aaf39d99ceaae72187a99989cc8",3,28.3379629646667,266.666666666667,6.66666666666667,6.66666666666667,0,65.59608308,"No","No","No","Yes","Yes","Yes","No","No","No",266.666666666667,"Yes"
"6083","d3e111599b7d7317a9716e8e8bdebb2ddab00dd6",2,44.393055555,250,100,0,100,13.19882768,"Yes","Yes","No","No","Yes","Yes","No","No","No",500,"Yes"
"6084","d3e161ee9dd24d90911036c2bc0598fc73a6522a",1,-4.719444444,0,0,0,0,14.64912446,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6085","d3e86408079bc35366381cc48250a34844c5a8c5",1,33.63888889,250,0,0,0,26.15280198,"No","No","No","No","Yes","No","No","No","No",0,"No"
"6086","d3ea3cd5730ab1f3661b7bb93470b25a49530874",1,-2.11875,0,0,0,0,46.04451772,"No","No","No","Yes","No","No","No","No","No",0,"No"
"6087","d3ff9d48d356b5be81bb9183acda9b3ea8b2354d",3,12.4349537056667,166.666666666667,0,0,0,9.0278263,"No","No","No","No","Yes","No","No","No","No",133.333333333333,"Yes"
"6088","d40f292d2f7c7516435430777c7a2786c1a69ac9",5,53.9384722228,250,0,0,0,140.146395156,"No","No","No","No","No","No","No","No","No",0,"Yes"
