"Walk Name","Walk Zip","Zip","lng_start","lat_start","lng_end","lat_end","distance_metres","distance_miles","zip.range"
"2019 Fort Lauderdale Kidney Walk","33324","33027",-80.27,26.11,-80.34,25.98,16076.0658603309,9.98920111969965,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33027",-80.27,26.11,-80.34,25.98,16076.0658603309,9.98920111969965,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33027",-80.27,26.11,-80.34,25.98,16076.0658603309,9.98920111969965,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33025",-80.27,26.11,-80.28,25.98,14506.0535176696,9.01364098032789,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33025",-80.27,26.11,-80.28,25.98,14506.0535176696,9.01364098032789,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33319",-80.27,26.11,-80.23,26.18,8757.76110183103,5.44181877360585,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33319",-80.27,26.11,-80.23,26.18,8757.76110183103,5.44181877360585,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33312",-80.27,26.11,-80.17,26.09,10241.7166587667,6.36390572197453,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33328",-80.27,26.11,-80.27,26.07,4452.77963173085,2.76682813254823,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33328",-80.27,26.11,-80.27,26.07,4452.77963173085,2.76682813254823,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33180",-80.27,26.11,-80.14,25.96,21163.6433940756,13.1504742594201,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33328",-80.27,26.11,-80.27,26.07,4452.77963173085,2.76682813254823,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33317",-80.27,26.11,-80.23,26.11,3998.37691979632,2.48447546503076,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33331",-80.27,26.11,-80.37,26.06,11442.9734392398,7.11033184891385,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33312",-80.27,26.11,-80.17,26.09,10241.7166587667,6.36390572197453,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33027",-80.27,26.11,-80.34,25.98,16076.0658603309,9.98920111969965,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33028",-80.27,26.11,-80.34,26.02,12221.8382199803,7.59429583658741,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33331",-80.27,26.11,-80.37,26.06,11442.9734392398,7.11033184891385,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33027",-80.27,26.11,-80.34,25.98,16076.0658603309,9.98920111969965,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33330",-80.27,26.11,-80.33,26.06,8183.29019321146,5.084859210646,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33028",-80.27,26.11,-80.34,26.02,12221.8382199803,7.59429583658741,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33324",-80.27,26.11,-80.27,26.11,0,0,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33332",-80.27,26.11,-80.47,26.04,21462.4191827483,13.3361248700035,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33331",-80.27,26.11,-80.37,26.06,11442.9734392398,7.11033184891385,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33326",-80.27,26.11,-80.37,26.11,9995.94209307862,6.21118853431836,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33027",-80.27,26.11,-80.34,25.98,16076.0658603309,9.98920111969965,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33028",-80.27,26.11,-80.34,26.02,12221.8382199803,7.59429583658741,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33027",-80.27,26.11,-80.34,25.98,16076.0658603309,9.98920111969965,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33331",-80.27,26.11,-80.37,26.06,11442.9734392398,7.11033184891385,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33028",-80.27,26.11,-80.34,26.02,12221.8382199803,7.59429583658741,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33442",-80.27,26.11,-80.14,26.31,25773.1342213313,16.0146781842428,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33331",-80.27,26.11,-80.37,26.06,11442.9734392398,7.11033184891385,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33331",-80.27,26.11,-80.37,26.06,11442.9734392398,7.11033184891385,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33314",-80.27,26.11,-80.22,26.07,6694.4383641082,4.15972986074428,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33314",-80.27,26.11,-80.22,26.07,6694.4383641082,4.15972986074428,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33326",-80.27,26.11,-80.37,26.11,9995.94209307862,6.21118853431836,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33071",-80.27,26.11,-80.27,26.25,15584.7287110584,9.68389846391905,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33020",-80.27,26.11,-80.15,26.02,15632.3139792839,9.71346656962161,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33311",-80.27,26.11,-80.16,26.13,11217.7511116868,6.97038522601994,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33311",-80.27,26.11,-80.16,26.13,11217.7511116868,6.97038522601994,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33311",-80.27,26.11,-80.16,26.13,11217.7511116868,6.97038522601994,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33322",-80.27,26.11,-80.27,26.14,3339.58472379833,2.07512109941129,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33322",-80.27,26.11,-80.27,26.14,3339.58472379833,2.07512109941129,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33410",-80.27,26.11,-80.09,26.84,83219.0498197315,51.7099042055364,"[51-100]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33309",-80.27,26.11,-80.17,26.19,13385.0439762187,8.31707816054698,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33162",-80.27,26.11,-80.18,25.93,21967.2567086905,13.6498162683357,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33025",-80.27,26.11,-80.28,25.98,14506.0535176696,9.01364098032789,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33023",-80.27,26.11,-80.21,25.99,14644.2097472198,9.0994872548397,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33312",-80.27,26.11,-80.17,26.09,10241.7166587667,6.36390572197453,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33309",-80.27,26.11,-80.17,26.19,13385.0439762187,8.31707816054698,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33324",-80.27,26.11,-80.27,26.11,0,0,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33304",-80.27,26.11,-80.12,26.15,15638.6605330233,9.71741013406521,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","22043",-80.27,26.11,-77.19,38.9,1452573.61539629,902.587119972406,"[151-3000]"
"2019 Fort Lauderdale Kidney Walk","33324","33322",-80.27,26.11,-80.27,26.14,3339.58472379833,2.07512109941129,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33433",-80.27,26.11,-80.16,26.35,28886.5673635657,17.9492752492662,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33008",-80.27,26.11,NA,NA,NA,NA,NA
"2019 Fort Lauderdale Kidney Walk","33324","33322",-80.27,26.11,-80.27,26.14,3339.58472379833,2.07512109941129,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33311",-80.27,26.11,-80.16,26.13,11217.7511116868,6.97038522601994,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33311",-80.27,26.11,-80.16,26.13,11217.7511116868,6.97038522601994,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33324",-80.27,26.11,-80.27,26.11,0,0,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33026",-80.27,26.11,-80.3,26.03,9397.22467153088,5.83916289137382,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33324",-80.27,26.11,-80.27,26.11,0,0,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33309",-80.27,26.11,-80.17,26.19,13385.0439762187,8.31707816054698,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33024",-80.27,26.11,-80.24,26.03,9397.22467153088,5.83916289137382,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33318",-80.27,26.11,NA,NA,NA,NA,NA
"2019 Fort Lauderdale Kidney Walk","33324","33027",-80.27,26.11,-80.34,25.98,16076.0658603309,9.98920111969965,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33304",-80.27,26.11,-80.12,26.15,15638.6605330233,9.71741013406521,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33076",-80.27,26.11,-80.27,26.32,23377.0930665875,14.5258476958786,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33324",-80.27,26.11,-80.27,26.11,0,0,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33318",-80.27,26.11,NA,NA,NA,NA,NA
"2019 Fort Lauderdale Kidney Walk","33324","33319",-80.27,26.11,-80.23,26.18,8757.76110183103,5.44181877360585,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33410",-80.27,26.11,-80.09,26.84,83219.0498197315,51.7099042055364,"[51-100]"
"2019 Fort Lauderdale Kidney Walk","33324","33311",-80.27,26.11,-80.16,26.13,11217.7511116868,6.97038522601994,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33145",-80.27,26.11,-80.23,25.75,40274.5949868554,25.0254653615773,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33020",-80.27,26.11,-80.15,26.02,15632.3139792839,9.71346656962161,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33025",-80.27,26.11,-80.28,25.98,14506.0535176696,9.01364098032789,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33020",-80.27,26.11,-80.15,26.02,15632.3139792839,9.71346656962161,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33023",-80.27,26.11,-80.21,25.99,14644.2097472198,9.0994872548397,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33322",-80.27,26.11,-80.27,26.14,3339.58472379833,2.07512109941129,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33063",-80.27,26.11,-80.21,26.25,16697.6468422344,10.375433516006,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33028",-80.27,26.11,-80.34,26.02,12221.8382199803,7.59429583658741,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33313",-80.27,26.11,-80.23,26.15,5984.0447599675,3.71831187654577,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33432",-80.27,26.11,-80.08,26.35,32768.0526146761,20.3611176212339,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33004",-80.27,26.11,-80.14,26.06,14139.1342632121,8.78564799626636,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33004",-80.27,26.11,-80.14,26.06,14139.1342632121,8.78564799626636,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33334",-80.27,26.11,-80.13,26.18,16013.8855812911,9.95056409753243,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33022",-80.27,26.11,NA,NA,NA,NA,NA
"2019 Fort Lauderdale Kidney Walk","33324","33317",-80.27,26.11,-80.23,26.11,3998.37691979632,2.48447546503076,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33067",-80.27,26.11,-80.23,26.31,22619.4775250155,14.0550873691964,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33162",-80.27,26.11,-80.18,25.93,21967.2567086905,13.6498162683357,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33162",-80.27,26.11,-80.18,25.93,21967.2567086905,13.6498162683357,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33308",-80.27,26.11,-80.11,26.19,18300.9844611192,11.3717010155901,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33308",-80.27,26.11,-80.11,26.19,18300.9844611192,11.3717010155901,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33308",-80.27,26.11,-80.11,26.19,18300.9844611192,11.3717010155901,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33308",-80.27,26.11,-80.11,26.19,18300.9844611192,11.3717010155901,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33308",-80.27,26.11,-80.11,26.19,18300.9844611192,11.3717010155901,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33308",-80.27,26.11,-80.11,26.19,18300.9844611192,11.3717010155901,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33308",-80.27,26.11,-80.11,26.19,18300.9844611192,11.3717010155901,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33308",-80.27,26.11,-80.11,26.19,18300.9844611192,11.3717010155901,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33308",-80.27,26.11,-80.11,26.19,18300.9844611192,11.3717010155901,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33025",-80.27,26.11,-80.28,25.98,14506.0535176696,9.01364098032789,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33309",-80.27,26.11,-80.17,26.19,13385.0439762187,8.31707816054698,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33411",-80.27,26.11,-80.2,26.71,67155.3245678543,41.7283711820522,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33414",-80.27,26.11,-80.24,26.64,59075.1438937703,36.7075812364159,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33312",-80.27,26.11,-80.17,26.09,10241.7166587667,6.36390572197453,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33060",-80.27,26.11,-80.12,26.23,20075.6453072942,12.4744238002387,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33442",-80.27,26.11,-80.14,26.31,25773.1342213313,16.0146781842428,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33076",-80.27,26.11,-80.27,26.32,23377.0930665875,14.5258476958786,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33311",-80.27,26.11,-80.16,26.13,11217.7511116868,6.97038522601994,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33314",-80.27,26.11,-80.22,26.07,6694.4383641082,4.15972986074428,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33029",-80.27,26.11,-80.4,25.99,18640.8468572423,11.5828816525315,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33314",-80.27,26.11,-80.22,26.07,6694.4383641082,4.15972986074428,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33063",-80.27,26.11,-80.21,26.25,16697.6468422344,10.375433516006,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33311",-80.27,26.11,-80.16,26.13,11217.7511116868,6.97038522601994,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33312",-80.27,26.11,-80.17,26.09,10241.7166587667,6.36390572197453,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33324",-80.27,26.11,-80.27,26.11,0,0,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33304",-80.27,26.11,-80.12,26.15,15638.6605330233,9.71741013406521,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33483",-80.27,26.11,-80.06,26.46,44241.8457823595,27.4905999556305,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33321",-80.27,26.11,-80.27,26.21,11131.9490793275,6.91707033137082,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33193",-80.27,26.11,-80.45,25.7,49071.0405343996,30.4913215279004,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33014",-80.27,26.11,-80.3,25.9,23568.9900436708,14.6450869124258,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33125",-80.27,26.11,-80.24,25.78,36857.9698921402,22.9024736098491,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33055",-80.27,26.11,-80.28,25.95,17839.1843074018,11.0847517922746,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33324",-80.27,26.11,-80.27,26.11,0,0,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33414",-80.27,26.11,-80.24,26.64,59075.1438937703,36.7075812364159,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33324",-80.27,26.11,-80.27,26.11,0,0,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33009",-80.27,26.11,-80.15,25.99,17957.6127241463,11.1583397760155,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33027",-80.27,26.11,-80.34,25.98,16076.0658603309,9.98920111969965,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33314",-80.27,26.11,-80.22,26.07,6694.4383641082,4.15972986074428,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33025",-80.27,26.11,-80.28,25.98,14506.0535176696,9.01364098032789,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33023",-80.27,26.11,-80.21,25.99,14644.2097472198,9.0994872548397,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33023",-80.27,26.11,-80.21,25.99,14644.2097472198,9.0994872548397,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33023",-80.27,26.11,-80.21,25.99,14644.2097472198,9.0994872548397,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33023",-80.27,26.11,-80.21,25.99,14644.2097472198,9.0994872548397,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33065",-80.27,26.11,-80.26,26.27,17839.1076479752,11.08470415833,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33023",-80.27,26.11,-80.21,25.99,14644.2097472198,9.0994872548397,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33165",-80.27,26.11,-80.36,25.74,42162.2826985392,26.198419762674,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33129",-80.27,26.11,-80.2,25.75,40683.1332497655,25.27931919054,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33322",-80.27,26.11,-80.27,26.14,3339.58472379833,2.07512109941129,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33021",-80.27,26.11,-80.19,26.02,12820.7910992881,7.96646778615575,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33028",-80.27,26.11,-80.34,26.02,12221.8382199803,7.59429583658741,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33321",-80.27,26.11,-80.27,26.21,11131.9490793275,6.91707033137082,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33024",-80.27,26.11,-80.24,26.03,9397.22467153088,5.83916289137382,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33311",-80.27,26.11,-80.16,26.13,11217.7511116868,6.97038522601994,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33311",-80.27,26.11,-80.16,26.13,11217.7511116868,6.97038522601994,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33004",-80.27,26.11,-80.14,26.06,14139.1342632121,8.78564799626636,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33004",-80.27,26.11,-80.14,26.06,14139.1342632121,8.78564799626636,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33314",-80.27,26.11,-80.22,26.07,6694.4383641082,4.15972986074428,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33027",-80.27,26.11,-80.34,25.98,16076.0658603309,9.98920111969965,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33027",-80.27,26.11,-80.34,25.98,16076.0658603309,9.98920111969965,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33334",-80.27,26.11,-80.13,26.18,16013.8855812911,9.95056409753243,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33323",-80.27,26.11,-80.32,26.16,7479.91295683321,4.64780099390041,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33028",-80.27,26.11,-80.34,26.02,12221.8382199803,7.59429583658741,"[0-50]"
"2019 Fort Lauderdale Kidney Walk","33324","33032",-80.27,26.11,-80.39,25.51,67865.6526923343,42.1697484790884,"[0-50]"
